Intergenic Region	Chr	Start	End	Left Feature	Right Feature	Left Common Name	Right Common Name	TPH	Log TPH	TPH BS	Log TPH BS	CHG pvalue	Poisson pvalue	Background Hops	Experiment Hops	Fraction Background	Fraction Experiment	EB ratio	Background Hops Lax	Experiment Hops Lax	TPH Lax	TPH Lax BS	CHG pvalue Lax	Poisson pvalue Lax
Chr8: 74241-75409	8.0	74241.0	75409.0	YHL016C	YHL015W	DUR3	RPS20	8.916629514043692	3.1564984744631772	0		0.997956603096397	0.99671528990144376	35	3	0.0003367910548295837	8.916629514043692e-05	0.2647525635309853	37	3	8.916629514043692	0	0.99871720204989223	0.99800433470180527
Chr3: 223224-223450	3.0	223224.0	223450.0	YCR057C	YCR059C	PWP2	YIH1	8.916629514043692	3.1564984744631772	6.992109200731784	2.8057277166068131	0.097869766591199614	0.011022220090179835	2	3	1.924520313311907e-05	8.916629514043692e-05	4.6331698617922425	8	23	68.36082627433497	60.66274502108734	8.2360411823856339e-09	5.5511151231257827e-15
Chr3: 176434-177496	3.0	176434.0	177496.0	YCR030C	YCR031C	SYP1	RPS14A	8.916629514043692	3.1564984744631772	0		0.91752235327109499	0.85123711169316019	18	3	0.00017320682819807164	8.916629514043692e-05	0.5147966513102492	20	3	8.916629514043692	0	0.94479720153147118	0.8996418348603189
Chr2: 242570-242811	2.0	242570.0	242811.0	YBR002C	YBR003W	RER2	COQ1	8.916629514043692	3.1564984744631772	6.029849044075831	2.5921218850292993	0.16093566392782843	0.031329396114192942	3	3	2.8867804699678606e-05	8.916629514043692e-05	3.088779907861495	7	3	8.916629514043692	2.180808417452017	0.45805068659867532	0.23523792800602938
Chr7: 427953-431553	7.0	427953.0	431553.0	YGL037C	YGL035C	PNC1	MIG1	8.916629514043692	3.1564984744631772	0		0.99592900621695191	0.99316499566213101	32	3	0.0003079232501299051	8.916629514043692e-05	0.28957311636201516	34	3	8.916629514043692	0	0.99742553515214871	0.99579786371944978
Chr14: 23274-24047	14.0	23274.0	24047.0	YNL328C	YNL327W	MDJ2	EGT2	8.916629514043692	3.1564984744631772	0		0.87842414908791566	0.78433241641136731	16	3	0.00015396162506495255	8.916629514043692e-05	0.5791462327240303	18	3	8.916629514043692	0	0.91752235327109499	0.85123711169316019
Chr7: 426810-427303	7.0	426810.0	427303.0	YGL038C	YGL037C	OCH1	PNC1	8.916629514043692	3.1564984744631772	0		0.99838004916276757	0.99743734798773076	36	3	0.0003464136563961433	8.916629514043692e-05	0.2573983256551246	41	3	8.916629514043692	0	0.9995007905409814	0.99927816184697305
Chr8: 181753-181970	8.0	181753.0	181970.0	YHR036W	YHR037W	BRL1	PUT2	8.916629514043692	3.1564984744631772	6.029849044075831	2.5921218850292993	0.16093566392782843	0.031329396114192942	3	3	2.8867804699678606e-05	8.916629514043692e-05	3.088779907861495	5	5	14.86104919007282	10.049748406793052	0.071939663446012436	0.010874580482779783
Chr7: 420561-423967	7.0	420561.0	423967.0	YGL040C	YGL039W	HEM2	YGL039W	8.916629514043692	3.1564984744631772	0		0.99992747609524324	0.99991163988803611	49	3	0.0004715074767614172	8.916629514043692e-05	0.18910897395070378	49	3	8.916629514043692	0	0.99992747609524324	0.99991163988803611
Chr7: 938995-939926	7.0	938995.0	939926.0	YGR221C	YGR222W	TOS2	PET54	8.916629514043692	3.1564984744631772	0		0.99592900621695191	0.99316499566213101	32	3	0.0003079232501299051	8.916629514043692e-05	0.28957311636201516	33	3	8.916629514043692	0	0.99676049408330625	0.99463504492500698
Chr13: 552902-554792	13.0	552902.0	554792.0	YMR143W	YMR145C	RPS16A	NDE1	8.916629514043692	3.1564984744631772	0		0.99871720204989223	0.99800433470180527	37	3	0.0003560362579627028	8.916629514043692e-05	0.250441614150932	40	3	8.916629514043692	0	0.99936702329422333	0.99906701827212085
Chr12: 553679-554580	12.0	553679.0	554580.0	YLR205C	YLR206W	HMX1	ENT2	8.916629514043692	3.1564984744631772	0		0.9634780331870455	0.93357524207353437	22	3	0.00021169723446430976	8.916629514043692e-05	0.4211972601629312	23	3	8.916629514043692	0	0.97040773131230407	0.94630060937306204
Chr10: 608851-609766	10.0	608851.0	609766.0	YJR094W-A	YJR095W	RPL43B	SFC1	8.916629514043692	3.1564984744631772	0		0.99592900621695191	0.99316499566213101	32	3	0.0003079232501299051	8.916629514043692e-05	0.28957311636201516	33	3	8.916629514043692	0	0.99676049408330625	0.99463504492500698
Chr16: 108147-108652	16.0	108147.0	108652.0	YPL232W	YPL231W	SSO1	FAS2	8.916629514043692	3.1564984744631772	0		0.94479720153147118	0.8996418348603189	20	3	0.0001924520313311907	8.916629514043692e-05	0.4633169861792243	22	3	8.916629514043692	0	0.9634780331870455	0.93357524207353437
Chr3: 77919-79162	3.0	77919.0	79162.0	YCL025C	YCL024W	AGP1	KCC4	8.916629514043692	3.1564984744631772	0		0.99999710767087502	0.99999746503173137	62	3	0.0005966012971266912	8.916629514043692e-05	0.14945709231587878	65	3	8.916629514043692	0	0.99999864082802903	0.99999890333568875
Chr8: 141395-141887	8.0	141395.0	141887.0	YHR018C	YHR019C	ARG4	DED81	8.916629514043692	3.1564984744631772	1.2185482607960632	0.28516339035740856	0.52787313074522957	0.3058428599144567	8	3	7.698081253247628e-05	8.916629514043692e-05	1.1582924654480606	9	3	8.916629514043692	0.2562881041401095	0.59234047002790113	0.37823978732693586
Chr3: 16880-17290	3.0	16880.0	17290.0	YCL064C	YCL063W	CHA1	VAC17	8.916629514043692	3.1564984744631772	0		0.78901892025277709	0.64208076635424272	13	3	0.00012509382036527395	8.916629514043692e-05	0.7127953633526527	16	4	11.888839352058255	0	0.75797042598255626	0.62348680437077986
Chr2: 235795-236495	2.0	235795.0	236495.0	YBL003C	YBL002W	HTA2	HTB2	8.916629514043692	3.1564984744631772	0		0.89968068845318416	0.82034312092350059	17	3	0.0001635842266315121	8.916629514043692e-05	0.5450788072696756	19	3	8.916629514043692	0	0.93241889207186768	0.87749957286845914
Chr7: 1051732-1052831	7.0	1051732.0	1052831.0	YGR280C	YGR281W	PXR1	YOR1	8.916629514043692	3.1564984744631772	0		0.99995554649340712	0.99994833023395169	51	3	0.0004907526798945363	8.916629514043692e-05	0.18169293575655854	53	3	8.916629514043692	0	0.99997281973569374	0.99996990394833862
Chr16: 406041-406633	16.0	406041.0	406633.0	YPL081W	YPL079W	RPS9A	RPL21B	8.916629514043692	3.1564984744631772	0		0.99359806353025359	0.98898178330582764	30	3	0.0002886780469967861	8.916629514043692e-05	0.30887799078614947	36	3	8.916629514043692	0	0.99838004916276757	0.99743734798773076
Chr7: 496506-498480	7.0	496506.0	498480.0	YGL001C	YGR002C	ERG26	SWC4	8.916629514043692	3.1564984744631772	0		0.99998990757255712	0.99998989847836828	57	3	0.0005484882892938935	8.916629514043692e-05	0.16256736357165763	59	3	8.916629514043692	0	0.99999386926151534	0.99999417641427546
Chr13: 851590-854794	13.0	851590.0	854794.0	YMR290C	YMR292W	HAS1	GOT1	8.916629514043692	3.1564984744631772	0		0.99999991716969561	0.99999995144686016	76	3	0.0007313177190585246	8.916629514043692e-05	0.12192552267874324	76	3	8.916629514043692	0	0.99999991716969561	0.99999995144686016
Chr9: 34686-37385	9.0	34686.0	37385.0	YIL164C	YIL162W	NIT1	SUC2	8.916629514043692	3.1564984744631772	0		0.9999432020057194	0.99993239675869849	50	3	0.0004811300783279768	8.916629514043692e-05	0.1853267944716897	52	3	8.916629514043692	0	0.99996522958506584	0.99996054710539084
Chr13: 348259-348643	13.0	348259.0	348643.0	YMR038C	YMR039C	CCS1	SUB1	8.916629514043692	3.1564984744631772	0		0.70295546832869427	0.51856086888869934	11	3	0.00010584861723215488	8.916629514043692e-05	0.8423945203258624	16	3	8.916629514043692	0	0.87842414908791566	0.78433241641136731
Chr14: 64562-66517	14.0	64562.0	66517.0	YNL301C	YNL299W	RPL18B	TRF5	8.916629514043692	3.1564984744631772	0		0.99999999624539504	0.99999999848226562	88	3	0.000846788937857239	8.916629514043692e-05	0.1052993150407328	90	3	8.916629514043692	0	0.99999999776580484	0.99999999915270921
Chr12: 668893-669470	12.0	668893.0	669470.0	YLR262C	YLR262C-A	YPT6	TMA7	8.916629514043692	3.1564984744631772	0		0.82362206671873328	0.69540660178181879	14	3	0.0001347164219318335	8.916629514043692e-05	0.6618814088274633	16	3	8.916629514043692	0	0.87842414908791566	0.78433241641136731
Chr10: 576594-577248	10.0	576594.0	577248.0	YJR076C	YJR077C	CDC11	MIR1	8.916629514043692	3.1564984744631772	0		0.89968068845318416	0.82034312092350059	17	3	0.0001635842266315121	8.916629514043692e-05	0.5450788072696756	21	3	8.916629514043692	0	0.95503843189382853	0.91817206060985113
Chr13: 592627-594885	13.0	592627.0	594885.0	YMR165C	YMR167W	PAH1	MLH1	8.916629514043692	3.1564984744631772	0		0.82362206671873328	0.69540660178181879	14	3	0.0001347164219318335	8.916629514043692e-05	0.6618814088274633	17	3	8.916629514043692	0	0.89968068845318416	0.82034312092350059
Chr7: 771977-772459	7.0	771977.0	772459.0	YGR141W	YGR142W	VPS62	BTN2	8.916629514043692	3.1564984744631772	0		0.89968068845318416	0.82034312092350059	17	3	0.0001635842266315121	8.916629514043692e-05	0.5450788072696756	17	3	8.916629514043692	0	0.89968068845318416	0.82034312092350059
Chr2: 269503-270947	2.0	269503.0	270947.0	YBR015C	YBR017C	MNN2	KAP104	8.916629514043692	3.1564984744631772	0		0.9634780331870455	0.93357524207353437	22	3	0.00021169723446430976	8.916629514043692e-05	0.4211972601629312	25	4	11.888839352058255	0	0.94808617041402055	0.91599840885133743
Chr14: 104102-105184	14.0	104102.0	105184.0	YNL284C	YNL283C	MRPL10	WSC2	8.916629514043692	3.1564984744631772	0		0.98752269292936889	0.97787616264926691	27	3	0.0002598102422971074	8.916629514043692e-05	0.3431977675401662	31	3	8.916629514043692	0	0.99489116282701751	0.99131162669262951
Chr7: 783895-786059	7.0	783895.0	786059.0	YGR145W	YGR147C	ENP2	NAT2	8.916629514043692	3.1564984744631772	0		0.99999995040627054	0.99999997263469265	78	3	0.0007505629221916438	8.916629514043692e-05	0.11879922722544212	83	4	11.888839352058255	0	0.99999989907416742	0.99999995436242872
Chr2: 798516-800517	2.0	798516.0	800517.0	YBR296C	YBR297W	PHO89	MAL33	8.916629514043692	3.1564984744631772	0		0.99999999710337995	0.9999999988658006	89	3	0.0008564115394237987	8.916629514043692e-05	0.1041161766694886	91	3	8.916629514043692	0	0.99999999827712016	0.99999999936725581
Chr2: 338197-338718	2.0	338197.0	338718.0	YBR050C	YBR052C	REG2	RFS1	8.916629514043692	3.1564984744631772	0		0.74893831870119576	0.58296278340268493	12	3	0.00011547121879871442	8.916629514043692e-05	0.7721949769653738	15	3	8.916629514043692	0	0.85324729080123696	0.74278646114546298
Chr12: 611755-612369	12.0	611755.0	612369.0	YLR234W	YLR237W	TOP3	THI7	8.916629514043692	3.1564984744631772	0		0.99742553515214871	0.99579786371944978	34	3	0.0003271684532630242	8.916629514043692e-05	0.2725394036348378	38	5	14.86104919007282	0	0.9891091401965485	0.98520167476220577
Chr12: 728053-728957	12.0	728053.0	728957.0	YLR299W	YLR300W	ECM38	EXG1	8.916629514043692	3.1564984744631772	0		0.99999386926151534	0.99999417641427546	59	3	0.0005677334924270125	8.916629514043692e-05	0.1570566054844828	66	3	8.916629514043692	0	0.99999894416720303	0.99999917164159358
Chr7: 276720-277623	7.0	276720.0	277623.0	YGL124C	YGL123W	MON1	RPS2	8.916629514043692	3.1564984744631772	0		0.94479720153147118	0.8996418348603189	20	3	0.0001924520313311907	8.916629514043692e-05	0.4633169861792243	22	3	8.916629514043692	0	0.9634780331870455	0.93357524207353437
Chr16: 375166-375499	16.0	375166.0	375499.0	YPL092W	YPL091W	SSU1	GLR1	8.916629514043692	3.1564984744631772	0		0.74893831870119576	0.58296278340268493	12	3	0.00011547121879871442	8.916629514043692e-05	0.7721949769653738	15	3	8.916629514043692	0	0.85324729080123696	0.74278646114546298
Chr11: 7529-11227	11.0	7529.0	11227.0	YKL221W	YKL220C	MCH2	FRE2	8.916629514043692	3.1564984744631772	0		0.99359806353025359	0.98898178330582764	30	3	0.0002886780469967861	8.916629514043692e-05	0.30887799078614947	32	3	8.916629514043692	0	0.99592900621695191	0.99316499566213101
Chr16: 165759-166255	16.0	165759.0	166255.0	YPL204W	YPL203W	HRR25	TPK2	8.916629514043692	3.1564984744631772	0		0.74893831870119576	0.58296278340268493	12	3	0.00011547121879871442	8.916629514043692e-05	0.7721949769653738	12	3	8.916629514043692	0	0.74893831870119576	0.58296278340268493
Chr16: 40077-41043	16.0	40077.0	41043.0	YPL266W	YPL265W	DIM1	DIP5	8.916629514043692	3.1564984744631772	0		0.99742553515214871	0.99579786371944978	34	3	0.0003271684532630242	8.916629514043692e-05	0.2725394036348378	36	3	8.916629514043692	0	0.99838004916276757	0.99743734798773076
Chr2: 592769-593501	2.0	592769.0	593501.0	YBR181C	YBR182C	RPS6B	SMP1	8.916629514043692	3.1564984744631772	0		0.91752235327109499	0.85123711169316019	18	3	0.00017320682819807164	8.916629514043692e-05	0.5147966513102492	22	3	8.916629514043692	0	0.9634780331870455	0.93357524207353437
Chr7: 281163-281640	7.0	281163.0	281640.0	YGL121C	YGL120C	GPG1	PRP43	8.916629514043692	3.1564984744631772	0		0.91752235327109499	0.85123711169316019	18	3	0.00017320682819807164	8.916629514043692e-05	0.5147966513102492	20	3	8.916629514043692	0	0.94479720153147118	0.8996418348603189
Chr7: 859481-859906	7.0	859481.0	859906.0	YGR183C	YGR184C	QCR9	UBR1	8.916629514043692	3.1564984744631772	0		0.93241889207186768	0.87749957286845914	19	3	0.00018282942976463116	8.916629514043692e-05	0.48770209071497295	21	3	8.916629514043692	0	0.95503843189382853	0.91817206060985113
Chr9: 68067-68708	9.0	68067.0	68708.0	YIL149C	YIL148W	MLP2	RPL40A	8.916629514043692	3.1564984744631772	0		0.94479720153147118	0.8996418348603189	20	3	0.0001924520313311907	8.916629514043692e-05	0.4633169861792243	22	3	8.916629514043692	0	0.9634780331870455	0.93357524207353437
Chr8: 361647-362118	8.0	361647.0	362118.0	YHR127W	YHR128W	YHR127W	FUR1	8.916629514043692	3.1564984744631772	2.180808417452017	1.1248630357594493	0.45805068659867532	0.23523792800602938	7	3	6.735821096591675e-05	8.916629514043692e-05	1.3237628176549265	8	3	8.916629514043692	1.2185482607960632	0.52787313074522957	0.3058428599144567
Chr13: 623212-624531	13.0	623212.0	624531.0	YMR180C	YMR182C	CTL1	RGM1	8.916629514043692	3.1564984744631772	0		0.9998819951082798	0.99984953354227091	47	3	0.0004522622736282981	8.916629514043692e-05	0.1971561643315848	52	4	11.888839352058255	0	0.9998311369236309	0.99982029518256477
Chr16: 696816-698867	16.0	696816.0	698867.0	YPR075C	YPR079W	OPY2	MRL1	8.916629514043692	3.1564984744631772	0		0.98999423520727092	0.98241516381158467	28	3	0.000269432843863667	8.916629514043692e-05	0.33094070441373163	28	3	8.916629514043692	0	0.98999423520727092	0.98241516381158467
Chr3: 136871-137744	3.0	136871.0	137744.0	YCR011C	YCR012W	ADP1	PGK1	8.916629514043692	3.1564984744631772	0		0.97607867861495845	0.95675470895967751	24	3	0.00023094243759742885	8.916629514043692e-05	0.3860974884826869	28	3	8.916629514043692	0	0.98999423520727092	0.98241516381158467
Chr13: 272663-274017	13.0	272663.0	274017.0	YMR002W	YMR004W	MIC17	MVP1	8.916629514043692	3.1564984744631772	0		0.78901892025277709	0.64208076635424272	13	3	0.00012509382036527395	8.916629514043692e-05	0.7127953633526527	14	3	8.916629514043692	0	0.82362206671873328	0.69540660178181879
Chr12: 665004-665846	12.0	665004.0	665846.0	YLR259C	YLR260W	HSP60	LCB5	8.916629514043692	3.1564984744631772	0		0.98070523154262534	0.96529864533594045	25	3	0.0002405650391639884	8.916629514043692e-05	0.3706535889433794	25	3	8.916629514043692	0	0.98070523154262534	0.96529864533594045
Chr16: 24701-25087	16.0	24701.0	25087.0	YPL274W	YPL273W	SAM3	SAM4	8.916629514043692	3.1564984744631772	0		0.97607867861495845	0.95675470895967751	24	3	0.00023094243759742885	8.916629514043692e-05	0.3860974884826869	25	4	11.888839352058255	0	0.94808617041402055	0.91599840885133743
Chr8: 511837-512732	8.0	511837.0	512732.0	YHR205W	YHR206W	SCH9	SKN7	8.916629514043692	3.1564984744631772	0		0.9634780331870455	0.93357524207353437	22	3	0.00021169723446430976	8.916629514043692e-05	0.4211972601629312	24	3	8.916629514043692	0	0.97607867861495845	0.95675470895967751
Chr13: 308681-312155	13.0	308681.0	312155.0	YMR017W	YMR019W	SPO20	STB4	8.916629514043692	3.1564984744631772	0		0.99936702329422333	0.99906701827212085	40	3	0.0003849040626623814	8.916629514043692e-05	0.23165849308961214	43	3	8.916629514043692	0	0.99969032542016623	0.99956976735349401
Chr7: 856306-858292	7.0	856306.0	858292.0	YGR180C	YGR181W	RNR4	TIM13	8.916629514043692	3.1564984744631772	0		0.99999998942608925	0.99999999515104154	84	3	0.000808298531591001	8.916629514043692e-05	0.11031356813791053	90	3	8.916629514043692	0	0.99999999776580484	0.99999999915270921
Chr7: 1068998-1070300	7.0	1068998.0	1070300.0	YGR287C	YGR288W	YGR287C	MAL13	8.916629514043692	3.1564984744631772	0		0.98752269292936889	0.97787616264926691	27	3	0.0002598102422971074	8.916629514043692e-05	0.3431977675401662	28	3	8.916629514043692	0	0.98999423520727092	0.98241516381158467
Chr13: 279681-280590	13.0	279681.0	280590.0	YMR006C	YMR008C	PLB2	PLB1	8.916629514043692	3.1564984744631772	0		0.85324729080123696	0.74278646114546298	15	3	0.00014433902349839304	8.916629514043692e-05	0.6177559815722989	18	3	8.916629514043692	0	0.91752235327109499	0.85123711169316019
Chr13: 349521-350380	13.0	349521.0	350380.0	YMR039C	YMR040W	SUB1	YET2	8.916629514043692	3.1564984744631772	0		0.99742553515214871	0.99579786371944978	34	3	0.0003271684532630242	8.916629514043692e-05	0.2725394036348378	38	3	8.916629514043692	0	0.99898528435754452	0.99844858382365409
Chr16: 328729-329605	16.0	328729.0	329605.0	YPL117C	YPL116W	IDI1	HOS3	8.916629514043692	3.1564984744631772	0		0.99919817239304443	0.99879594581519004	39	3	0.0003752814610958219	8.916629514043692e-05	0.23759845445088423	42	5	14.86104919007282	0	0.99503300643015946	0.99366252810041711
Chr13: 902412-904823	13.0	902412.0	904823.0	YMR314W	YMR316W	PRE5	DIA1	8.916629514043692	3.1564984744631772	0		0.99999936359540875	0.99999952824097127	68	3	0.0006543369065260484	8.916629514043692e-05	0.1362697018174189	72	4	11.888839352058255	0	0.99999850865012574	0.99999906374219305
Chr7: 394510-396041	7.0	394510.0	396041.0	YGL058W	YGL056C	RAD6	SDS23	8.916629514043692	3.1564984744631772	0		0.74893831870119576	0.58296278340268493	12	3	0.00011547121879871442	8.916629514043692e-05	0.7721949769653738	15	5	14.86104919007282	0.42714684023351523	0.56297186228483853	0.39391474265433235
Chr12: 791806-795573	12.0	791806.0	795573.0	YLR332W	YLR333C	MID2	RPS25B	8.916629514043692	3.1564984744631772	0		0.99999936359540875	0.99999952824097127	68	3	0.0006543369065260484	8.916629514043692e-05	0.1362697018174189	71	3	8.916629514043692	0	0.99999970300569041	0.99999979811181605
Chr10: 396587-397350	10.0	396587.0	397350.0	YJL024C	YJL023C	APS3	PET130	8.916629514043692	3.1564984744631772	0		0.78901892025277709	0.64208076635424272	13	3	0.00012509382036527395	8.916629514043692e-05	0.7127953633526527	13	3	8.916629514043692	0	0.78901892025277709	0.64208076635424272
Chr10: 236352-237259	10.0	236352.0	237259.0	YJL101C	YJL100W	GSH1	LSB6	8.916629514043692	3.1564984744631772	0		0.91752235327109499	0.85123711169316019	18	3	0.00017320682819807164	8.916629514043692e-05	0.5147966513102492	19	3	8.916629514043692	0	0.93241889207186768	0.87749957286845914
Chr14: 154881-155101	14.0	154881.0	155101.0	YNL262W	YNL261W	POL2	ORC5	8.916629514043692	3.1564984744631772	0		0.87842414908791566	0.78433241641136731	16	3	0.00015396162506495255	8.916629514043692e-05	0.5791462327240303	17	3	8.916629514043692	0	0.89968068845318416	0.82034312092350059
Chr3: 205393-206873	3.0	205393.0	206873.0	YCR042C	YCR044C	TAF2	PER1	8.916629514043692	3.1564984744631772	0		0.97040773131230407	0.94630060937306204	23	3	0.0002213198360308693	8.916629514043692e-05	0.40288433580802113	24	3	8.916629514043692	0	0.97607867861495845	0.95675470895967751
Chr7: 371257-372015	7.0	371257.0	372015.0	YGL073W	YGL071W	HSF1	AFT1	8.916629514043692	3.1564984744631772	0		0.97040773131230407	0.94630060937306204	23	3	0.0002213198360308693	8.916629514043692e-05	0.40288433580802113	30	5	14.86104919007282	0	0.95245386967538592	0.92953324226316258
Chr7: 848428-848834	7.0	848428.0	848834.0	YGR175C	YGR177C	ERG1	ATF2	8.916629514043692	3.1564984744631772	0		0.70295546832869427	0.51856086888869934	11	3	0.00010584861723215488	8.916629514043692e-05	0.8423945203258624	20	6	17.833259028087383	0	0.63924015474098905	0.50083925727621781
Chr3: 50221-50838	3.0	50221.0	50838.0	YCL043C	YCL040W	PDI1	GLK1	8.916629514043692	3.1564984744631772	0		0.99592900621695191	0.99316499566213101	32	3	0.0003079232501299051	8.916629514043692e-05	0.28957311636201516	35	4	11.888839352058255	0	0.99287525029768942	0.98948239850585495
Chr8: 382754-383541	8.0	382754.0	383541.0	YHR141C	YHR142W	RPL42B	CHS7	8.916629514043692	3.1564984744631772	0		0.98752269292936889	0.97787616264926691	27	3	0.0002598102422971074	8.916629514043692e-05	0.3431977675401662	28	3	8.916629514043692	0	0.98999423520727092	0.98241516381158467
Chr2: 628304-629163	2.0	628304.0	629163.0	YBR202W	YBR203W	MCM7	COS111	8.916629514043692	3.1564984744631772	0		0.89968068845318416	0.82034312092350059	17	3	0.0001635842266315121	8.916629514043692e-05	0.5450788072696756	23	3	8.916629514043692	0	0.97040773131230407	0.94630060937306204
Chr10: 337032-338266	10.0	337032.0	338266.0	YJL053W	YJL052W	PEP8	TDH1	8.916629514043692	3.1564984744631772	0		0.99999996164190796	0.99999997946951069	79	3	0.0007601855237582033	8.916629514043692e-05	0.11729543953904412	82	3	8.916629514043692	0	0.99999998228145803	0.99999999135269235
Chr15: 287951-290882	15.0	287951.0	290882.0	YOL020W	YOL018C	TAT2	TLG2	5.944419676029128	2.5715359737420211	0		0.99975828422807711	0.99955123936795998	37	2	0.0003560362579627028	5.9444196760291276e-05	0.16696107610062136	40	2	5.944419676029128	0	0.99988839681386854	0.99980427881544964
Chr13: 654416-658544	13.0	654416.0	658544.0	YMR195W	YMR197C	ICY1	VTI1	5.944419676029128	2.5715359737420211	0		0.99856392943081196	0.99702504544608805	30	2	0.0002886780469967861	5.9444196760291276e-05	0.20591866052409966	34	2	5.944419676029128	0	0.99947915065907855	0.99898201221091243
Chr4: 1358895-1359916	4.0	1358895.0	1359916.0	YDR449C	YDR450W	UTP6	RPS18A	5.944419676029128	2.5715359737420211	0		0.99981307802689323	0.99965929932495978	38	2	0.0003656588595292623	5.9444196760291276e-05	0.16256736357165763	43	2	5.944419676029128	0	0.99994870061823826	0.99991542923362842
Chr7: 1064947-1067229	7.0	1064947.0	1067229.0	YGR286C	YGR287C	BIO2	YGR287C	5.944419676029128	2.5715359737420211	0		0.99999954838901561	0.99999952292743388	61	2	0.0005869786955601317	5.9444196760291276e-05	0.10127147238890147	62	3	8.916629514043692	0	0.99999710767087502	0.99999746503173137
Chr8: 15411-19085	8.0	15411.0	19085.0	YHL043W	YHL040C	ECM34	ARN1	5.944419676029128	2.5715359737420211	0		0.99999973455335522	0.99999973468682957	63	2	0.0006062238986932507	5.9444196760291276e-05	0.09805650501147603	65	2	5.944419676029128	0	0.99999984411259668	0.99999985271550151
Chr14: 263204-264927	14.0	263204.0	264927.0	YNL201C	YNL199C	PSY2	GCR2	5.944419676029128	2.5715359737420211	0		0.99985552898432062	0.99974163130470162	39	2	0.0003752814610958219	5.9444196760291276e-05	0.1583989696339228	40	2	5.944419676029128	0	0.99988839681386854	0.99980427881544964
Chr4: 819194-821293	4.0	819194.0	821293.0	YDR179C	YDR180W	CSN9	SCC2	5.944419676029128	2.5715359737420211	0		0.94474531893632707	0.88000931759817114	15	2	0.00014433902349839304	5.9444196760291276e-05	0.4118373210481993	17	2	5.944419676029128	0	0.96533062226673616	0.92343264635165301
Chr7: 1026659-1027376	7.0	1026659.0	1027376.0	YGR268C	YGR270W	HUA1	YTA7	5.944419676029128	2.5715359737420211	0		0.99762668217265116	0.99496467085924301	28	2	0.000269432843863667	5.9444196760291276e-05	0.22062713627582106	29	2	5.944419676029128	0	0.99815305782504204	0.99612608970481975
Chr10: 68781-69337	10.0	68781.0	69337.0	YJL196C	YJL194W	ELO1	CDC6	5.944419676029128	2.5715359737420211	0		0.99985552898432062	0.99974163130470162	39	2	0.0003752814610958219	5.9444196760291276e-05	0.1583989696339228	45	2	5.944419676029128	0	0.99996951329009576	0.99995188510891697
Chr12: 1023968-1026853	12.0	1023968.0	1026853.0	YLR443W	YLR447C	ECM7	VMA6	5.944419676029128	2.5715359737420211	0		0.99996044494544722	0.99993618270885454	44	2	0.0004233944689286195	5.9444196760291276e-05	0.14039908672097706	45	2	5.944419676029128	0	0.99996951329009576	0.99995188510891697
Chr13: 772557-772914	13.0	772557.0	772914.0	YMR250W	YMR251W	GAD1	GTO3	5.944419676029128	2.5715359737420211	0		0.74353551062468559	0.52816381028917136	8	2	7.698081253247628e-05	5.9444196760291276e-05	0.7721949769653738	20	22	65.3886164363204	46.143413303201335	9.0515170552696311e-05	6.1680884722026263e-07
Chr13: 331922-335297	13.0	331922.0	335297.0	YMR030W	YMR032W	RSF1	HOF1	5.944419676029128	2.5715359737420211	0		0.98666682636125047	0.97033703819039052	21	2	0.00020207463289775024	5.9444196760291276e-05	0.29416951503442806	26	2	5.944419676029128	0	0.9960921095422488	0.99154312387871157
Chr10: 90095-90784	10.0	90095.0	90784.0	YJL178C	YJL177W	ATG27	RPL17B	5.944419676029128	2.5715359737420211	0		0.95618257245078331	0.90391936793227767	16	2	0.00015396162506495255	5.9444196760291276e-05	0.3860974884826869	18	2	5.944419676029128	0	0.97262505935093924	0.93924890635670255
Chr10: 545168-545780	10.0	545168.0	545780.0	YJR058C	YJR059W	APS2	PTK2	5.944419676029128	2.5715359737420211	0		0.98666682636125047	0.97033703819039052	21	2	0.00020207463289775024	5.9444196760291276e-05	0.29416951503442806	25	2	5.944419676029128	0	0.99499304682918566	0.9890755257178131
Chr8: 455527-459299	8.0	455527.0	459299.0	YHR176W	YHR178W	FMO1	STB5	5.944419676029128	2.5715359737420211	0		0.99998191110928492	0.999972717097104	47	2	0.0004522622736282981	5.9444196760291276e-05	0.1314374428877232	49	2	5.944419676029128	0	0.99998928311695001	0.99998457716187394
Chr12: 211934-212370	12.0	211934.0	212370.0	YLR034C	YLR035C	SMF3	MLH2	5.944419676029128	2.5715359737420211	0		0.74353551062468559	0.52816381028917136	8	2	7.698081253247628e-05	5.9444196760291276e-05	0.7721949769653738	10	2	5.944419676029128	0	0.83128448677664024	0.66744253243601581
Chr4: 1487031-1487535	4.0	1487031.0	1487535.0	YDR523C	YDR524C	SPS1	AGE1	5.944419676029128	2.5715359737420211	0		0.68643854584574471	0.44750512104664653	7	2	6.735821096591675e-05	5.9444196760291276e-05	0.8825085451032842	9	2	5.944419676029128	0	0.79146048399578106	0.60181063901687737
Chr12: 193282-194453	12.0	193282.0	194453.0	YLR024C	YLR025W	UBR2	SNF7	5.944419676029128	2.5715359737420211	0		0.68643854584574471	0.44750512104664653	7	2	6.735821096591675e-05	5.9444196760291276e-05	0.8825085451032842	9	2	5.944419676029128	0	0.79146048399578106	0.60181063901687737
