Intergenic Region	Chr	Start	End	Left Feature	Right Feature	Left Common Name	Right Common Name	TPH	Log TPH	TPH BS	Log TPH BS	CHG pvalue	Poisson pvalue	Background Hops	Experiment Hops	Fraction Background	Fraction Experiment	EB ratio	Background Hops Lax	Experiment Hops Lax	TPH Lax	TPH Lax BS	CHG pvalue Lax	Poisson pvalue Lax
Chr8: 488236-488657	8.0	488236.0	488657.0	YHR193C	YHR194W	EGD2	MDM31	13.131976362442547	3.7150121530621569	0		0.75713371538761587	0.59656896095377721	18	3	0.00017320682819807164	0.0001313197636244255	0.7581673597431969	20	3	13.131976362442547	0	0.81072244884810263	0.67373351556437755
Chr5: 297999-298948	5.0	297999.0	298948.0	YER069W	YER070W	ARG5,6	RNR1	13.131976362442547	3.7150121530621569	3.509374795883012	1.8112140336012674	0.42393288371319571	0.22091835725052711	10	3	9.622601566559535e-05	0.0001313197636244255	1.3647012475377545	11	3	13.131976362442547	2.5471146392270576	0.47524128147331557	0.2679443467674989
Chr5: 301614-302804	5.0	301614.0	302804.0	YER070W	YER072W	RNR1	VTC1	13.131976362442547	3.7150121530621569	0		0.72603413170327091	0.55414209006386161	17	3	0.0001635842266315121	0.0001313197636244255	0.8027654397280909	22	4	17.509301816590064	0	0.71455675590982526	0.56583953738208459
Chr8: 511837-512732	8.0	511837.0	512732.0	YHR205W	YHR206W	SCH9	SKN7	13.131976362442547	3.7150121530621569	0		0.85394023497241167	0.74002210146331815	22	3	0.00021169723446430976	0.0001313197636244255	0.6203187488807975	24	3	13.131976362442547	0	0.88826654435461838	0.79555244262312586
Chr5: 204962-205250	5.0	204962.0	205250.0	YER024W	YER025W	YAT2	GCD11	13.131976362442547	3.7150121530621569	9.282935735818732	3.2145811309688632	0.11573624357313905	0.024241507545681107	4	3	3.849040626623814e-05	0.0001313197636244255	3.4117531188443864	6	3	13.131976362442547	7.358415422506826	0.21098529622364315	0.068045927001390227
Chr9: 41444-41825	9.0	41444.0	41825.0	YIL160C	YIL159W	POT1	BNR1	13.131976362442547	3.7150121530621569	5.433895109194919	2.4419867173992627	0.31714172413612496	0.13548912245771649	8	3	7.698081253247628e-05	0.0001313197636244255	1.7058765594221932	8	3	13.131976362442547	5.433895109194919	0.31714172413612496	0.13548912245771649
Chr9: 68067-68708	9.0	68067.0	68708.0	YIL149C	YIL148W	MLP2	RPL40A	13.131976362442547	3.7150121530621569	0		0.81072244884810263	0.67373351556437755	20	3	0.0001924520313311907	0.0001313197636244255	0.6823506237688772	22	3	13.131976362442547	0	0.85394023497241167	0.74002210146331815
Chr9: 73453-74184	9.0	73453.0	74184.0	YIL147C	YIL146C	SLN1	ECM37	13.131976362442547	3.7150121530621569	0.6225943259151503	-0.68363566618720206	0.5707320895264778	0.36570825515749472	13	3	0.00012509382036527395	0.0001313197636244255	1.0497701904136574	13	3	13.131976362442547	0.6225943259151503	0.5707320895264778	0.36570825515749472
Chr14: 408024-408343	14.0	408024.0	408343.0	YNL117W	YNL116W	MLS1	DMA2	13.131976362442547	3.7150121530621569	0		0.98563726467862545	0.97098554671098469	38	3	0.0003656588595292623	0.0001313197636244255	0.3591319072467775	72	7	30.64127817903261	0	0.99279123639180278	0.99016460391246996
Chr9: 300008-303677	9.0	300008.0	303677.0	YIL030C	YIL027C	SSM4	KRE27	13.131976362442547	3.7150121530621569	0		0.83353706936495886	0.708249406894216	21	3	0.00020207463289775024	0.0001313197636244255	0.6498577369227402	28	3	13.131976362442547	0	0.93605268033598632	0.87778957684727155
Chr5: 467465-468365	5.0	467465.0	468365.0	YER149C	YER150W	PEA2	SPI1	13.131976362442547	3.7150121530621569	0		0.98045950591682596	0.96076461357806664	36	3	0.0003464136563961433	0.0001313197636244255	0.37908367987159847	37	3	13.131976362442547	0	0.98323891483725689	0.96623390648920193
Chr14: 269594-272711	14.0	269594.0	272711.0	YNL197C	YNL194C	WHI3	YNL194C	13.131976362442547	3.7150121530621569	0		0.96429375627320235	0.92966945579710492	32	3	0.0003079232501299051	0.0001313197636244255	0.4264691398555483	33	3	13.131976362442547	0	0.96923582646905959	0.93905416658119567
Chr15: 2078-6175	15.0	2078.0	6175.0	YOL165C	YOL164W	AAD15	BDS1	13.131976362442547	3.7150121530621569	0		0.99441875267692648	0.98865448209025408	44	3	0.0004233944689286195	0.0001313197636244255	0.31015937444039876	50	3	13.131976362442547	0	0.99788912041411582	0.99574608301811329
Chr15: 767778-768410	15.0	767778.0	768410.0	YOR228C	YOR229W	YOR228C	WTM2	13.131976362442547	3.7150121530621569	0		0.85394023497241167	0.74002210146331815	22	3	0.00021169723446430976	0.0001313197636244255	0.6203187488807975	24	3	13.131976362442547	0	0.88826654435461838	0.79555244262312586
Chr16: 299502-299887	16.0	299502.0	299887.0	YPL134C	YPL133C	ODC1	RDS2	13.131976362442547	3.7150121530621569	0		0.91518124593379302	0.84109838375828005	26	3	0.0002501876407305479	0.0001313197636244255	0.5248850952068287	30	5	21.88662727073758	0	0.78133495384057894	0.6723274209093727
Chr5: 451238-453454	5.0	451238.0	453454.0	YER139C	YER141W	RTR1	COX15	13.131976362442547	3.7150121530621569	0		0.6546269949269351	0.46281158068931472	15	3	0.00014433902349839304	0.0001313197636244255	0.9098008316918362	17	3	13.131976362442547	0	0.72603413170327091	0.55414209006386161
Chr4: 1454457-1455035	4.0	1454457.0	1455035.0	YDR502C	YDR503C	SAM2	LPP1	13.131976362442547	3.7150121530621569	0		0.90256135160741846	0.81950825221698942	25	3	0.0002405650391639884	0.0001313197636244255	0.5458804990151018	28	3	13.131976362442547	0	0.93605268033598632	0.87778957684727155
Chr15: 775260-775847	15.0	775260.0	775847.0	YOR232W	YOR233W	MGE1	KIN4	13.131976362442547	3.7150121530621569	1.5848544825711048	0.66435038174594674	0.52431381937979193	0.31651427613828176	12	3	0.00011547121879871442	0.0001313197636244255	1.1372510396147955	12	4	17.509301816590064	5.962179936718622	0.32316798264178914	0.15828023763226229
Chr15: 779406-780907	15.0	779406.0	780907.0	YOR234C	YOR236W	RPL33B	DFR1	13.131976362442547	3.7150121530621569	0		0.99101269376921264	0.98174960839357162	41	3	0.0003945266642289409	0.0001313197636244255	0.33285396281408647	44	4	17.509301816590064	0	0.98201652744086754	0.96823997777518434
Chr4: 1445460-1445836	4.0	1445460.0	1445836.0	YDR497C	YDR498C	ITR1	SEC20	13.131976362442547	3.7150121530621569	0		0.91518124593379302	0.84109838375828005	26	3	0.0002501876407305479	0.0001313197636244255	0.5248850952068287	29	5	21.88662727073758	0	0.75862130112337645	0.64177007870575264
Chr15: 579794-580251	15.0	579794.0	580251.0	YOR134W	YOR136W	BAG7	IDH2	13.131976362442547	3.7150121530621569	0		0.87212068874808391	0.76909513852627542	23	3	0.0002213198360308693	0.0001313197636244255	0.5933483684946759	27	4	17.509301816590064	0	0.83520246781370999	0.73265388194082259
Chr15: 761266-761615	15.0	761266.0	761615.0	YOR224C	YOR226C	RPB8	ISU2	13.131976362442547	3.7150121530621569	0		0.75713371538761587	0.59656896095377721	18	3	0.00017320682819807164	0.0001313197636244255	0.7581673597431969	22	4	17.509301816590064	0	0.71455675590982526	0.56583953738208459
Chr4: 61802-62245	4.0	61802.0	62245.0	YDL222C	YDL220C	FMP45	CDC13	13.131976362442547	3.7150121530621569	0		0.78531224148284895	0.63648260422268133	19	3	0.00018282942976463116	0.0001313197636244255	0.718263814493555	32	4	17.509301816590064	0	0.90993098408927975	0.84734703711248427
Chr7: 1082736-1084871	7.0	1082736.0	1084871.0	YGR295C	YGR296W	COS6	YRF1-3	13.131976362442547	3.7150121530621569	0		0.99952809108069207	0.99908148647824002	59	3	0.0005677334924270125	0.0001313197636244255	0.23130529619283977	61	3	13.131976362442547	0	0.99966352650080248	0.9993520363337367
Chr10: 184218-184499	10.0	184218.0	184499.0	YJL127C	YJL126W	SPT10	NIT2	13.131976362442547	3.7150121530621569	8.32067557916278	3.0567006696090733	0.16124318717372854	0.043009845642058564	5	3	4.8113007832797675e-05	0.0001313197636244255	2.729402495075509	6	3	13.131976362442547	7.358415422506826	0.21098529622364315	0.068045927001390227
Chr10: 207445-207873	10.0	207445.0	207873.0	YJL112W	YJL111W	MDV1	CCT7	13.131976362442547	3.7150121530621569	3.509374795883012	1.8112140336012674	0.42393288371319571	0.22091835725052711	10	3	9.622601566559535e-05	0.0001313197636244255	1.3647012475377545	13	3	13.131976362442547	0.6225943259151503	0.5707320895264778	0.36570825515749472
Chr10: 227772-231297	10.0	227772.0	231297.0	YJL104W	YJL102W	PAM16	MEF2	13.131976362442547	3.7150121530621569	0		0.99655723990771594	0.9930202964014333	47	3	0.0004522622736282981	0.0001313197636244255	0.2903619675612244	48	3	13.131976362442547	0	0.9970733584630882	0.99407642311724664
Chr4: 1410087-1412366	4.0	1410087.0	1412366.0	YDR475C	YDR477W	JIP4	SNF1	13.131976362442547	3.7150121530621569	0		0.99848116521565622	0.9969565099751504	52	3	0.0005003752814610958	0.0001313197636244255	0.26244254760341434	54	3	13.131976362442547	0	0.99890961765159214	0.99783010398174021
Chr2: 539699-539981	2.0	539699.0	539981.0	YBR148W	YBR149W	YSW1	ARA1	13.131976362442547	3.7150121530621569	7.358415422506826	2.8793951265789621	0.21098529622364315	0.068045927001390227	6	3	5.773560939935721e-05	0.0001313197636244255	2.274502079229591	7	4	17.509301816590064	10.773480719998389	0.12014298631359588	0.032146400719171631
Chr2: 536090-537870	2.0	536090.0	537870.0	YBR146W	YBR148W	MRPS9	YSW1	13.131976362442547	3.7150121530621569	0		0.75713371538761587	0.59656896095377721	18	3	0.00017320682819807164	0.0001313197636244255	0.7581673597431969	20	3	13.131976362442547	0	0.81072244884810263	0.67373351556437755
Chr5: 424307-425184	5.0	424307.0	425184.0	YER131W	YER132C	RPS26B	PMD1	13.131976362442547	3.7150121530621569	0		0.96429375627320235	0.92966945579710492	32	3	0.0003079232501299051	0.0001313197636244255	0.4264691398555483	35	3	13.131976362442547	0	0.9772428461948347	0.95448277263811621
Chr15: 759254-760826	15.0	759254.0	760826.0	YOR222W	YOR224C	ODC2	RPB8	13.131976362442547	3.7150121530621569	0		0.88826654435461838	0.79555244262312586	24	3	0.00023094243759742885	0.0001313197636244255	0.5686255198073977	28	3	13.131976362442547	0	0.93605268033598632	0.87778957684727155
Chr2: 586157-586542	2.0	586157.0	586542.0	YBR177C	YBR179C	EHT1	FZO1	13.131976362442547	3.7150121530621569	0		0.87212068874808391	0.76909513852627542	23	3	0.0002213198360308693	0.0001313197636244255	0.5933483684946759	28	4	17.509301816590064	0	0.85337899660404593	0.75968181701735971
Chr8: 115896-117809	8.0	115896.0	117809.0	YHR005C-A	YHR006W	MRS11	STP2	13.131976362442547	3.7150121530621569	0		0.94460513035766225	0.89320968826183966	29	3	0.0002790554454302265	0.0001313197636244255	0.47058663708198434	35	3	13.131976362442547	0	0.9772428461948347	0.95448277263811621
Chr8: 143551-143989	8.0	143551.0	143989.0	YHR019C	YHR020W	DED81	YHR020W	13.131976362442547	3.7150121530621569	5.433895109194919	2.4419867173992627	0.31714172413612496	0.13548912245771649	8	3	7.698081253247628e-05	0.0001313197636244255	1.7058765594221932	8	3	13.131976362442547	5.433895109194919	0.31714172413612496	0.13548912245771649
Chr9: 360393-360882	9.0	360393.0	360882.0	YIR002C	YIR003W	MPH1	YIR003W	13.131976362442547	3.7150121530621569	6.396155265850872	2.6772049604808856	0.26341479553848612	0.099078600054420263	7	3	6.735821096591675e-05	0.0001313197636244255	1.9495732107682207	10	3	13.131976362442547	3.509374795883012	0.42393288371319571	0.22091835725052711
Chr8: 131440-132040	8.0	131440.0	132040.0	YHR013C	YHR014W	ARD1	SPO13	13.131976362442547	3.7150121530621569	2.5471146392270576	1.3488638931505568	0.47524128147331557	0.2679443467674989	11	3	0.00010584861723215488	0.0001313197636244255	1.240637497761595	12	3	13.131976362442547	1.5848544825711048	0.52431381937979193	0.31651427613828176
Chr5: 59148-59670	5.0	59148.0	59670.0	YEL051W	YEL050C	VMA8	RML2	13.131976362442547	3.7150121530621569	0		0.61422141467678659	0.4147077129805008	14	3	0.0001347164219318335	0.0001313197636244255	0.9747866053841103	14	3	13.131976362442547	0	0.61422141467678659	0.4147077129805008
Chr14: 350673-350942	14.0	350673.0	350942.0	YNL148C	YNL147W	ALF1	LSM7	13.131976362442547	3.7150121530621569	0.6225943259151503	-0.68363566618720206	0.5707320895264778	0.36570825515749472	13	3	0.00012509382036527395	0.0001313197636244255	1.0497701904136574	17	4	17.509301816590064	1.1508791534388543	0.53943662993348218	0.35887295197356595
Chr9: 380381-381945	9.0	380381.0	381945.0	YIR013C	YIR015W	GAT4	RPR2	13.131976362442547	3.7150121530621569	0		0.90256135160741846	0.81950825221698942	25	3	0.0002405650391639884	0.0001313197636244255	0.5458804990151018	26	3	13.131976362442547	0	0.91518124593379302	0.84109838375828005
Chr5: 41953-42400	5.0	41953.0	42400.0	YEL060C	YEL059C-A	PRB1	SOM1	13.131976362442547	3.7150121530621569	0.6225943259151503	-0.68363566618720206	0.5707320895264778	0.36570825515749472	13	3	0.00012509382036527395	0.0001313197636244255	1.0497701904136574	20	3	13.131976362442547	0	0.81072244884810263	0.67373351556437755
Chr5: 390048-390586	5.0	390048.0	390586.0	YER113C	YER114C	TMN3	BOI2	13.131976362442547	3.7150121530621569	8.32067557916278	3.0567006696090733	0.16124318717372854	0.043009845642058564	5	3	4.8113007832797675e-05	0.0001313197636244255	2.729402495075509	10	4	17.509301816590064	7.886700250030529	0.23580209191600154	0.095653428281080921
Chr5: 27206-27657	5.0	27206.0	27657.0	YEL066W	YEL065W	HPA3	SIT1	13.131976362442547	3.7150121530621569	6.396155265850872	2.6772049604808856	0.26341479553848612	0.099078600054420263	7	3	6.735821096591675e-05	0.0001313197636244255	1.9495732107682207	8	3	13.131976362442547	5.433895109194919	0.31714172413612496	0.13548912245771649
Chr10: 70878-73786	10.0	70878.0	73786.0	YJL194W	YJL191W	CDC6	RPS14B	13.131976362442547	3.7150121530621569	0		0.98770414209160995	0.97510530703343978	39	3	0.0003752814610958219	0.0001313197636244255	0.3499233968045524	47	3	13.131976362442547	0	0.99655723990771594	0.9930202964014333
Chr8: 107363-107821	8.0	107363.0	107821.0	YHR001W	YHR001W-A	OSH7	QCR10	13.131976362442547	3.7150121530621569	2.5471146392270576	1.3488638931505568	0.47524128147331557	0.2679443467674989	11	3	0.00010584861723215488	0.0001313197636244255	1.240637497761595	15	7	30.64127817903261	16.207375829193307	0.085770796609805577	0.026639785406885941
Chr16: 553405-553624	16.0	553405.0	553624.0	YPL003W	YPL002C	ULA1	SNF8	13.131976362442547	3.7150121530621569	7.358415422506826	2.8793951265789621	0.21098529622364315	0.068045927001390227	6	3	5.773560939935721e-05	0.0001313197636244255	2.274502079229591	9	3	13.131976362442547	4.471634952538965	0.3709746178425013	0.17642775269506461
Chr8: 67453-67728	8.0	67453.0	67728.0	YHL020C	YHL019C	OPI1	APM2	13.131976362442547	3.7150121530621569	6.396155265850872	2.6772049604808856	0.26341479553848612	0.099078600054420263	7	3	6.735821096591675e-05	0.0001313197636244255	1.9495732107682207	10	3	13.131976362442547	3.509374795883012	0.42393288371319571	0.22091835725052711
Chr4: 1496541-1496784	4.0	1496541.0	1496784.0	YDR529C	YDR530C	QCR7	APA2	13.131976362442547	3.7150121530621569	1.5848544825711048	0.66435038174594674	0.52431381937979193	0.31651427613828176	12	3	0.00011547121879871442	0.0001313197636244255	1.1372510396147955	12	3	13.131976362442547	1.5848544825711048	0.52431381937979193	0.31651427613828176
Chr4: 1492406-1494579	4.0	1492406.0	1494579.0	YDR527W	YDR528W	RBA50	HLR1	13.131976362442547	3.7150121530621569	0		0.98323891483725689	0.96623390648920193	37	3	0.0003560362579627028	0.0001313197636244255	0.36883817501020394	41	3	13.131976362442547	0	0.99101269376921264	0.98174960839357162
Chr8: 55847-56647	8.0	55847.0	56647.0	YHL025W	YHL024W	SNF6	RIM4	13.131976362442547	3.7150121530621569	4.471634952538965	2.1608024167906534	0.3709746178425013	0.17642775269506461	9	3	8.660341409903582e-05	0.0001313197636244255	1.5163347194863939	14	3	13.131976362442547	0	0.61422141467678659	0.4147077129805008
Chr14: 310059-310638	14.0	310059.0	310638.0	YNL173C	YNL172W	MDG1	APC1	13.131976362442547	3.7150121530621569	0		0.78531224148284895	0.63648260422268133	19	3	0.00018282942976463116	0.0001313197636244255	0.718263814493555	25	4	17.509301816590064	0	0.7931889340310283	0.6721532010795731
Chr8: 38506-38813	8.0	38506.0	38813.0	YHL032C	YHL031C	GUT1	GOS1	13.131976362442547	3.7150121530621569	5.433895109194919	2.4419867173992627	0.31714172413612496	0.13548912245771649	8	3	7.698081253247628e-05	0.0001313197636244255	1.7058765594221932	11	3	13.131976362442547	2.5471146392270576	0.47524128147331557	0.2679443467674989
Chr14: 321361-322221	14.0	321361.0	322221.0	YNL167C	YNL166C	SKO1	BNI5	13.131976362442547	3.7150121530621569	0		0.61422141467678659	0.4147077129805008	14	3	0.0001347164219318335	0.0001313197636244255	0.9747866053841103	15	3	13.131976362442547	0	0.6546269949269351	0.46281158068931472
Chr15: 514279-515245	15.0	514279.0	515245.0	YOR100C	YOR101W	CRC1	RAS1	13.131976362442547	3.7150121530621569	0		0.83353706936495886	0.708249406894216	21	3	0.00020207463289775024	0.0001313197636244255	0.6498577369227402	22	4	17.509301816590064	0	0.71455675590982526	0.56583953738208459
Chr6: 54695-55365	6.0	54695.0	55365.0	YFL039C	YFL038C	ACT1	YPT1	13.131976362442547	3.7150121530621569	0		0.98770414209160995	0.97510530703343978	39	3	0.0003752814610958219	0.0001313197636244255	0.3499233968045524	48	3	13.131976362442547	0	0.9970733584630882	0.99407642311724664
Chr2: 158392-158659	2.0	158392.0	158659.0	YBL034C	YBL033C	STU1	RIB1	13.131976362442547	3.7150121530621569	4.471634952538965	2.1608024167906534	0.3709746178425013	0.17642775269506461	9	3	8.660341409903582e-05	0.0001313197636244255	1.5163347194863939	10	3	13.131976362442547	3.509374795883012	0.42393288371319571	0.22091835725052711
Chr2: 74692-75256	2.0	74692.0	75256.0	YBL080C	YBL079W	PET112	NUP170	13.131976362442547	3.7150121530621569	0		0.75713371538761587	0.59656896095377721	18	3	0.00017320682819807164	0.0001313197636244255	0.7581673597431969	22	3	13.131976362442547	0	0.85394023497241167	0.74002210146331815
Chr6: 251790-252492	6.0	251790.0	252492.0	YFR051C	YFR052W	RET2	RPN12	13.131976362442547	3.7150121530621569	0		0.85394023497241167	0.74002210146331815	22	3	0.00021169723446430976	0.0001313197636244255	0.6203187488807975	24	3	13.131976362442547	0	0.88826654435461838	0.79555244262312586
Chr13: 491991-494099	13.0	491991.0	494099.0	YMR110C	YMR112C	HFD1	MED11	13.131976362442547	3.7150121530621569	2.5471146392270576	1.3488638931505568	0.47524128147331557	0.2679443467674989	11	3	0.00010584861723215488	0.0001313197636244255	1.240637497761595	14	3	13.131976362442547	0	0.61422141467678659	0.4147077129805008
Chr15: 445851-446081	15.0	445851.0	446081.0	YOR063W	YOR064C	RPL3	YNG1	13.131976362442547	3.7150121530621569	8.32067557916278	3.0567006696090733	0.16124318717372854	0.043009845642058564	5	3	4.8113007832797675e-05	0.0001313197636244255	2.729402495075509	9	3	13.131976362442547	4.471634952538965	0.3709746178425013	0.17642775269506461
Chr12: 406823-408446	12.0	406823.0	408446.0	YLR131C	YLR133W	ACE2	CKI1	13.131976362442547	3.7150121530621569	4.471634952538965	2.1608024167906534	0.3709746178425013	0.17642775269506461	9	3	8.660341409903582e-05	0.0001313197636244255	1.5163347194863939	11	3	13.131976362442547	2.5471146392270576	0.47524128147331557	0.2679443467674989
Chr7: 411289-411555	7.0	411289.0	411555.0	YGL048C	YGL047W	RPT6	ALG13	13.131976362442547	3.7150121530621569	12.169716205786594	3.6052236201059591	0.020244705751133574	0.00092738018522187105	1	3	9.622601566559535e-06	0.0001313197636244255	13.647012475377545	2	3	13.131976362442547	11.20745604913064	0.043843059930132711	0.0042052739414669693
Chr7: 16307-20978	7.0	16307.0	20978.0	YGL256W	YGL255W	ADH4	ZRT1	13.131976362442547	3.7150121530621569	0		0.99999989962405	0.99999987379102362	107	3	0.0010296183676218702	0.0001313197636244255	0.12754217266707987	109	3	13.131976362442547	0	0.99999993018420097	0.99999991428820767
Chr16: 824334-826829	16.0	824334.0	826829.0	YPR145W	YPR148C	ASN1	YPR148C	13.131976362442547	3.7150121530621569	0		0.97352545018786407	0.94728399282420339	34	3	0.0003271684532630242	0.0001313197636244255	0.40138271986404545	35	4	17.509301816590064	0	0.93864292953479289	0.89413539598459513
Chr12: 493256-493885	12.0	493256.0	493885.0	YLR163C	YLR164W	MAS1	YLR164W	13.131976362442547	3.7150121530621569	0		0.78531224148284895	0.63648260422268133	19	3	0.00018282942976463116	0.0001313197636244255	0.718263814493555	21	3	13.131976362442547	0	0.83353706936495886	0.708249406894216
Chr16: 76239-76669	16.0	76239.0	76669.0	YPL249C-A	YPL249C	RPL36B	GYP5	13.131976362442547	3.7150121530621569	4.471634952538965	2.1608024167906534	0.3709746178425013	0.17642775269506461	9	3	8.660341409903582e-05	0.0001313197636244255	1.5163347194863939	11	3	13.131976362442547	2.5471146392270576	0.47524128147331557	0.2679443467674989
Chr16: 393651-394035	16.0	393651.0	394035.0	YPL085W	YPL084W	SEC16	BRO1	13.131976362442547	3.7150121530621569	11.20745604913064	3.4863869366515514	0.043843059930132711	0.0042052739414669693	2	3	1.924520313311907e-05	0.0001313197636244255	6.823506237688773	4	3	13.131976362442547	9.282935735818732	0.11573624357313905	0.024241507545681107
Chr2: 38687-39142	2.0	38687.0	39142.0	YBL099W	YBL098W	ATP1	BNA4	13.131976362442547	3.7150121530621569	0		0.75713371538761587	0.59656896095377721	18	3	0.00017320682819807164	0.0001313197636244255	0.7581673597431969	22	3	13.131976362442547	0	0.85394023497241167	0.74002210146331815
Chr4: 715377-715745	4.0	715377.0	715745.0	YDR129C	YDR130C	SAC6	FIN1	13.131976362442547	3.7150121530621569	4.471634952538965	2.1608024167906534	0.3709746178425013	0.17642775269506461	9	3	8.660341409903582e-05	0.0001313197636244255	1.5163347194863939	9	3	13.131976362442547	4.471634952538965	0.3709746178425013	0.17642775269506461
Chr1: 188805-190187	1.0	188805.0	190187.0	YAR033W	YAR035W	MST28	YAT1	13.131976362442547	3.7150121530621569	0		0.96923582646905959	0.93905416658119567	33	3	0.0003175458516964647	0.0001313197636244255	0.4135458325871983	36	3	13.131976362442547	0	0.98045950591682596	0.96076461357806664
Chr7: 27484-27921	7.0	27484.0	27921.0	YGL252C	YGL251C	RTG2	HFM1	13.131976362442547	3.7150121530621569	7.358415422506826	2.8793951265789621	0.21098529622364315	0.068045927001390227	6	3	5.773560939935721e-05	0.0001313197636244255	2.274502079229591	7	3	13.131976362442547	6.396155265850872	0.26341479553848612	0.099078600054420263
Chr3: 193014-193293	3.0	193014.0	193293.0	YCR035C	YCR036W	RRP43	RBK1	13.131976362442547	3.7150121530621569	9.282935735818732	3.2145811309688632	0.11573624357313905	0.024241507545681107	4	3	3.849040626623814e-05	0.0001313197636244255	3.4117531188443864	10	3	13.131976362442547	3.509374795883012	0.42393288371319571	0.22091835725052711
Chr15: 287951-290882	15.0	287951.0	290882.0	YOL020W	YOL018C	TAT2	TLG2	13.131976362442547	3.7150121530621569	0		0.98323891483725689	0.96623390648920193	37	3	0.0003560362579627028	0.0001313197636244255	0.36883817501020394	40	3	13.131976362442547	0	0.98948318408915936	0.97867031657322867
Chr12: 553679-554580	12.0	553679.0	554580.0	YLR205C	YLR206W	HMX1	ENT2	13.131976362442547	3.7150121530621569	0		0.85394023497241167	0.74002210146331815	22	3	0.00021169723446430976	0.0001313197636244255	0.6203187488807975	23	3	13.131976362442547	0	0.87212068874808391	0.76909513852627542
Chr12: 573213-574153	12.0	573213.0	574153.0	YLR216C	YLR219W	CPR6	MSC3	13.131976362442547	3.7150121530621569	0		0.88826654435461838	0.79555244262312586	24	3	0.00023094243759742885	0.0001313197636244255	0.5686255198073977	24	3	13.131976362442547	0	0.88826654435461838	0.79555244262312586
Chr7: 365999-366928	7.0	365999.0	366928.0	YGL076C	YGL075C	RPL7A	MPS2	13.131976362442547	3.7150121530621569	0		0.91518124593379302	0.84109838375828005	26	3	0.0002501876407305479	0.0001313197636244255	0.5248850952068287	26	3	13.131976362442547	0	0.91518124593379302	0.84109838375828005
Chr16: 859741-861302	16.0	859741.0	861302.0	YPR159W	YPR160W	KRE6	GPH1	13.131976362442547	3.7150121530621569	0		0.9970733584630882	0.99407642311724664	48	3	0.0004618848751948577	0.0001313197636244255	0.28431275990369886	49	3	13.131976362442547	0	0.9975137094463411	0.99497777285970568
Chr16: 797705-798047	16.0	797705.0	798047.0	YPR133W-A	YPR134W	TOM5	MSS18	13.131976362442547	3.7150121530621569	7.358415422506826	2.8793951265789621	0.21098529622364315	0.068045927001390227	6	3	5.773560939935721e-05	0.0001313197636244255	2.274502079229591	7	3	13.131976362442547	6.396155265850872	0.26341479553848612	0.099078600054420263
Chr12: 369312-369698	12.0	369312.0	369698.0	YLR109W	YLR110C	AHP1	CCW12	13.131976362442547	3.7150121530621569	0		0.87212068874808391	0.76909513852627542	23	3	0.0002213198360308693	0.0001313197636244255	0.5933483684946759	27	3	13.131976362442547	0	0.92629298233587676	0.86047282281830917
Chr15: 448370-451731	15.0	448370.0	451731.0	YOR065W	YOR067C	CYT1	ALG8	13.131976362442547	3.7150121530621569	0		0.99232621256374354	0.98440470622407961	42	3	0.0004041492657955005	0.0001313197636244255	0.3249288684613701	43	3	13.131976362442547	0	0.99345304741826135	0.98669022708797982
Chr12: 198086-199541	12.0	198086.0	199541.0	YLR027C	YLR028C	AAT2	ADE16	13.131976362442547	3.7150121530621569	1.5848544825711048	0.66435038174594674	0.52431381937979193	0.31651427613828176	12	3	0.00011547121879871442	0.0001313197636244255	1.1372510396147955	14	5	21.88662727073758	8.414985077554231	0.24835596037962515	0.1144439625467728
Chr2: 142871-143992	2.0	142871.0	143992.0	YBL040C	YBL039C	ERD2	URA7	13.131976362442547	3.7150121530621569	0		0.69189139516603737	0.50944196216968807	16	3	0.00015396162506495255	0.0001313197636244255	0.8529382797110966	16	3	13.131976362442547	0	0.69189139516603737	0.50944196216968807
Chr6: 204738-207440	6.0	204738.0	207440.0	YFR025C	YFR027W	HIS2	ECO1	13.131976362442547	3.7150121530621569	0		0.92629298233587676	0.86047282281830917	27	3	0.0002598102422971074	0.0001313197636244255	0.5054449064954647	28	3	13.131976362442547	0	0.93605268033598632	0.87778957684727155
Chr6: 210056-210925	6.0	210056.0	210925.0	YFR028C	YFR029W	CDC14	PTR3	13.131976362442547	3.7150121530621569	0		0.91518124593379302	0.84109838375828005	26	3	0.0002501876407305479	0.0001313197636244255	0.5248850952068287	29	3	13.131976362442547	0	0.94460513035766225	0.89320968826183966
Chr7: 496506-498480	7.0	496506.0	498480.0	YGL001C	YGR002C	ERG26	SWC4	13.131976362442547	3.7150121530621569	0		0.99933933805124708	0.99870160875518066	57	3	0.0005484882892938935	0.0001313197636244255	0.23942127149785167	59	4	17.509301816590064	0	0.99806122667155361	0.99669085657340906
Chr13: 586387-587273	13.0	586387.0	587273.0	YMR163C	YMR164C	INP2	MSS11	13.131976362442547	3.7150121530621569	0		0.72603413170327091	0.55414209006386161	17	3	0.0001635842266315121	0.0001313197636244255	0.8027654397280909	18	3	13.131976362442547	0	0.75713371538761587	0.59656896095377721
Chr7: 490551-492478	7.0	490551.0	492478.0	YGL005C	YGL003C	COG7	CDH1	13.131976362442547	3.7150121530621569	0		0.78531224148284895	0.63648260422268133	19	3	0.00018282942976463116	0.0001313197636244255	0.718263814493555	21	3	13.131976362442547	0	0.83353706936495886	0.708249406894216
